112,La Matilla,800,40125,Segovia,PSOE
113,Melque de Cercos,590,40126,Segovia,PP
114,Membibre de la Hoz,350,40127,Segovia,PP
115,Migueláñez,1290,40128,Segovia,PP
116,Montejo de Arévalo,1740,40129,Segovia,PP
117,Montejo de la Vega de la Serrezuela,1410,40130,Segovia,PP
118,Monterrubio,600,40131,Segovia,PSOE
119,Moral de Hornuez,470,40132,Segovia,PSOE
120,Mozoncillo,8510,40134,Segovia,PSOE
121,Muñopedro,3150,40135,Segovia,PSOE
122,Muñoveros,1410,40136,Segovia,PP
123,Nava de la Asunción,2748,40138,Segovia,PSOE
124,Navafría,2990,40139,Segovia,PPN
125,Navalilla,940,40140,Segovia,PP
126,Navalmanzano,1048,40141,Segovia,PSOE
127,Navares de Ayuso,520,40142,Segovia,PSOE
128,Navares de Enmedio,920,40143,Segovia,PP
129,Navares de las Cuevas,220,40144,Segovia,Vox
130,Navas de Oro,1304,40145,Segovia,PSOE
131,Navas de Riofrío,3670,40904,Segovia,PP
132,Navas de San Antonio,3660,40146,Segovia,PP
133,Nieva,2600,40148,Segovia,PP
134,Olombrada,5190,40149,Segovia,PP
135,Orejana,660,40150,Segovia,PP
136,Ortigosa de Pestaño,460,40151,Segovia,PP
137,Ortigosa del Monte,5800,40901,Segovia,IND
138,Otero de Herreros,9570,40152,Segovia,PP
139,Pajarejos,210,40154,Segovia,PP
140,Palazuelos de Eresma,5597,40155,Segovia,PP
141,Pedraza,3420,40156,Segovia,PP
142,Pelayos del Arroyo,520,40157,Segovia,PP
143,Perosillo,150,40158,Segovia,PP
144,Pinarejos,1750,40159,Segovia,PP
145,Pinarnegrillo,1000,40160,Segovia,PP
146,Prádena,5080,40162,Segovia,PP
147,Puebla de Pedraza,430,40163,Segovia,PP
148,Rapariegos,2020,40164,Segovia,PP
149,Real Sitio de San Ildefonso,5237,40181,Segovia,PSOE
150,Rebollo,730,40165,Segovia,PP
151,Remondo,3080,40166,Segovia,PP
152,Riaguas de San Bartolomé,260,40168,Segovia,PP
153,Riaza,2135,40170,Segovia,PP
154,Ribota,450,40171,Segovia,PSOE
155,Riofrío de Riaza,340,40172,Segovia,PSOE
156,Roda de Eresma,2010,40173,Segovia,PSOE
157,Sacramenia,3730,40174,Segovia,PP
158,Samboal,4480,40176,Segovia,Indep.
159,San Cristóbal de Cuéllar,1470,40177,Segovia,Independiente
160,San Cristóbal de la Vega,880,40178,Segovia,PP
161,San Cristóbal de Segovia,3102,40906,Segovia,PP
162,San Martín y Mudrián,2430,40182,Segovia,PP
163,San Miguel de Bernuy,1380,40183,Segovia,PP
164,San Pedro de Gaíllos,2780,40184,Segovia,PP
165,Sanchonuño,9800,40179,Segovia,PP
166,Sangarcía,3060,40180,Segovia,PSOE
167,Santa María la Real de Nieva,9260,40185,Segovia,PP
168,Santa Marta del Cerro,400,40186,Segovia,PP
169,Santiuste de Pedraza,850,40188,Segovia,PSOE
170,Santiuste de San Juan Bautista,5350,40189,Segovia,PSOE
171,Santo Domingo de Pirón,590,40190,Segovia,PP
172,Santo Tomé del Puerto,2590,40191,Segovia,PSOE
173,Sauquillo de Cabezas,1410,40192,Segovia,PP
174,Sebúlcor,2640,40193,Segovia,PSOE
175,Segovia,51258,40194,Segovia,PSCL
176,Sepúlveda,9870,40195,Segovia,PSOE
177,Sequera de Fresno,320,40196,Segovia,PSOE
178,Sotillo,290,40198,Segovia,PP
179,Sotosalbos,1370,40199,Segovia,PP
180,Tabanera la Luenga,470,40200,Segovia,PP
181,Tolocirio,450,40201,Segovia,PP
182,Torre Val de San Pedro,1970,40206,Segovia,PP
183,Torreadrada,500,40202,Segovia,PP
184,Torrecaballeros,1389,40203,Segovia,PSOE
185,Torrecilla del Pinar,1740,40204,Segovia,PP
186,Torreiglesias,2610,40205,Segovia,PP
187,Trescasas,1072,40207,Segovia,PSOE
188,Turégano,9980,40208,Segovia,PP
189,Urueñas,1040,40210,Segovia,PP
190,Valdeprados,700,40211,Segovia,PP
191,Valdevacas de Montejo,280,40212,Segovia,PP
192,Valdevacas y Guijar,960,40213,Segovia,PP
193,Valle de Tabladillo,790,40218,Segovia,PP
194,Vallelado,7180,40219,Segovia,PP
195,Valleruela de Pedraza,730,40220,Segovia,PP
196,Valleruela de Sepúlveda,530,40221,Segovia,PP
197,Valseca,2300,40214,Segovia,PP
198,Valtiendas,790,40215,Segovia,PP
199,Valverde del Majano,1112,40216,Segovia,PP
200,Veganzones,2160,40222,Segovia,PP
201,Vegas de Matute,3130,40223,Segovia,PSOE
202,Ventosilla y Tejadilla,170,40224,Segovia,PP
203,Villacastín,1491,40225,Segovia,PP
204,Villaverde de Íscar,5600,40228,Segovia,PP
205,Villaverde de Montejo,310,40229,Segovia,PSOE
206,Villeguillo,1030,40230,Segovia,PP
207,Yanguas de Eresma,1260,40231,Segovia,PP
208,Zarzuela del Monte,5120,40233,Segovia,PP
209,Zarzuela del Pinar,4210,40234,Segovia,PP
