106,Encina de San Silvestre,1140,37120,Salamanca,PP
107,La Encina,1040,37119,Salamanca,PSOE
108,Encinas de Abajo,6170,37121,Salamanca,PP
109,Encinas de Arriba,2400,37122,Salamanca,PP
110,Encinasola de los Comendadores,1570,37123,Salamanca,PP
111,Endrinal,2100,37124,Salamanca,PP
112,Escurial de la Sierra,2410,37125,Salamanca,PP
113,Espadaña,380,37126,Salamanca,PP
114,Espeja,2200,37127,Salamanca,PP
115,Espino de la Orbada,2520,37128,Salamanca,PSOE
116,Florida de Liébana,2540,37129,Salamanca,PSOE
117,Forfoleda,1980,37130,Salamanca,PP
118,Frades de la Sierra,1820,37131,Salamanca,PSOE
119,La Fregeneda,3150,37132,Salamanca,PP
120,Fresnedoso,1010,37133,Salamanca,PP
121,Fresno Alhándiga,1960,37134,Salamanca,PSOE
122,La Fuente de San Esteban,127,37135,Salamanca,PP
123,Fuenteguinaldo,6740,37136,Salamanca,Cs
124,Fuenteliante,970,37137,Salamanca,PP
125,Fuenterroble de Salvatierra,2640,37138,Salamanca,PSOE
126,Fuentes de Béjar,2160,37139,Salamanca,PSOE
127,Fuentes de Oñoro,1119,37140,Salamanca,PP
128,Gajates,1520,37141,Salamanca,PSOE
129,Galindo y Perahuy,6450,37142,Salamanca,Agrupación de Electores Independiente de Galindo y Perahuy-La Rad
130,Galinduste,4140,37143,Salamanca,PSOE
131,Galisancho,3530,37144,Salamanca,PP
132,Gallegos de Argañán,2680,37145,Salamanca,PP
133,Gallegos de Solmirón,1150,37146,Salamanca,PP
134,Garcibuey,1890,37147,Salamanca,PP
135,Garcihernández,4270,37148,Salamanca,PP
136,Garcirrey,580,37149,Salamanca,PP
137,Gejuelo del Barro,340,37150,Salamanca,PP
138,Golpejas,1460,37151,Salamanca,PP
139,Gomecello,4320,37152,Salamanca,PP
140,Guadramiro,1330,37154,Salamanca,PP
141,Guijo de Ávila,710,37155,Salamanca,PSOE
142,Guijuelo,555,37156,Salamanca,PP
143,Herguijuela de Ciudad Rodrigo,680,37157,Salamanca,PSOE
144,Herguijuela de la Sierra,2410,37158,Salamanca,PP
145,Herguijuela del Campo,690,37159,Salamanca,Cs
146,Hinojosa de Duero,6160,37160,Salamanca,PSOE
147,Horcajo de Montemayor,1330,37161,Salamanca,PP
148,Horcajo Medianero,2230,37162,Salamanca,PSOE
149,La Hoya,290,37163,Salamanca,PP
150,Huerta,2870,37164,Salamanca,PSOE
151,Iruelos,310,37165,Salamanca,PP
152,Ituero de Azaba,2040,37166,Salamanca,PP
153,Juzbado,1990,37167,Salamanca,PSOE
154,Lagunilla,4470,37168,Salamanca,PP
155,Larrodrigo,1850,37169,Salamanca,PP
156,Ledesma,1553,37170,Salamanca,PSOE
157,Ledrada,4660,37171,Salamanca,PP
158,Linares de Riofrío,9380,37172,Salamanca,PP
159,Lumbrales,155,37173,Salamanca,Cs
160,Machacón,4460,37175,Salamanca,PP
161,Macotera,1001,37174,Salamanca,PSOE
162,Madroñal,1360,37176,Salamanca,PP
163,El Maíllo,2710,37177,Salamanca,Cs
164,Malpartida,960,37178,Salamanca,PP
165,Mancera de Abajo,2120,37179,Salamanca,PP
166,El Manzano,650,37180,Salamanca,PSOE
167,Martiago,2540,37181,Salamanca,PP
168,Martín de Yeltes,4080,37183,Salamanca,PSOE
169,Martinamor,810,37182,Salamanca,PP
170,Masueco,2740,37184,Salamanca,PP
171,La Mata de Ledesma,850,37186,Salamanca,PP
172,Matilla de los Caños del Río,6390,37187,Salamanca,PP
173,La Maya,1670,37188,Salamanca,PP
174,Membribe de la Sierra,1110,37189,Salamanca,PP
175,Mieza,1890,37190,Salamanca,PP
176,El Milano,990,37191,Salamanca,PP
177,Miranda de Azán,4490,37192,Salamanca,IU
178,Miranda del Castañar,3820,37193,Salamanca,PSOE
179,Mogarraz,2600,37194,Salamanca,PSOE
180,Molinillo,420,37195,Salamanca,PSOE
181,Monforte de la Sierra,610,37196,Salamanca,PSOE
182,Monleón,960,37197,Salamanca,PP
183,Monleras,2260,37198,Salamanca,PSOE
184,Monsagro,1350,37199,Salamanca,PSOE
185,Montejo,2070,37200,Salamanca,PP
186,Montemayor del Río,2670,37201,Salamanca,PP
187,Monterrubio de Armuña,1319,37202,Salamanca,PSOE
188,Monterrubio de la Sierra,1540,37203,Salamanca,PSOE
189,Morasverdes,2450,37204,Salamanca,PSOE
190,Morille,2270,37205,Salamanca,PSOE
191,Moríñigo,960,37206,Salamanca,PP
192,Moriscos,4870,37207,Salamanca,PP
193,Moronta,750,37208,Salamanca,PP
194,Mozárbez,5070,37209,Salamanca,PSOE
195,Narros de Matalayegua,2100,37211,Salamanca,PP
196,Nava de Béjar,860,37213,Salamanca,PP
197,Nava de Francia,1180,37214,Salamanca,PSOE
198,Nava de Sotrobal,1630,37215,Salamanca,PP
199,Navacarros,1210,37212,Salamanca,PP
200,Navales,3170,37216,Salamanca,PP
201,Navalmoral de Béjar,580,37217,Salamanca,INB
202,Navamorales,470,37218,Salamanca,PP
203,Navarredonda de la Rinconada,1650,37219,Salamanca,PSOE
204,Navasfrías,4080,37221,Salamanca,PP
205,Negrilla de Palencia,810,37222,Salamanca,Cs
206,Olmedo de Camaces,1030,37223,Salamanca,PP
207,La Orbada,1900,37224,Salamanca,PP
208,Pajares de la Laguna,1040,37225,Salamanca,PP
209,Palacios del Arzobispo,1750,37226,Salamanca,PP
210,Palaciosrubios,3290,37228,Salamanca,Cs
211,Palencia de Negrilla,1510,37229,Salamanca,PP
212,Parada de Arriba,2550,37230,Salamanca,PSOE
213,Parada de Rubiales,2570,37231,Salamanca,PP
214,Paradinas de San Juan,3880,37232,Salamanca,PP
215,Pastores,510,37233,Salamanca,PP
216,El Payo,3130,37234,Salamanca,PSOE
217,Pedraza de Alba,2220,37235,Salamanca,Cs
218,Pedrosillo de Alba,1250,37236,Salamanca,PP
219,Pedrosillo de los Aires,3230,37237,Salamanca,PSOE
220,Pedrosillo el Ralo,1220,37238,Salamanca,PSOE
221,El Pedroso de la Armuña,2170,37239,Salamanca,PSOE
222,Pelabravo,1225,37240,Salamanca,PP
223,Pelarrodríguez,1730,37241,Salamanca,PP
224,Pelayos,800,37242,Salamanca,PP
225,La Peña,870,37243,Salamanca,PP
226,Peñacaballera,1380,37244,Salamanca,PP
227,Peñaparda,3390,37245,Salamanca,PP
228,Peñaranda de Bracamonte,6123,37246,Salamanca,PSOE
229,Peñarandilla,1750,37247,Salamanca,PP
230,Peralejos de Abajo,1700,37248,Salamanca,PP
231,Peralejos de Arriba,370,37249,Salamanca,PP
232,Pereña de la Ribera,3270,37250,Salamanca,PSOE
233,Peromingo,1250,37251,Salamanca,PP
234,Pinedas,1040,37252,Salamanca,PP
235,El Pino de Tormes,1580,37253,Salamanca,PP
236,Pitiegua,1860,37254,Salamanca,PP
237,Pizarral,540,37255,Salamanca,PP
238,Poveda de las Cintas,2030,37256,Salamanca,Cs
239,Pozos de Hinojo,530,37257,Salamanca,PP
240,Puebla de Azaba,1400,37258,Salamanca,PP
241,Puebla de San Medel,370,37259,Salamanca,PP
242,Puebla de Yeltes,1470,37260,Salamanca,PSOE
243,Puente del Congosto,2180,37261,Salamanca,PP
244,Puertas,730,37262,Salamanca,PP
245,Puerto de Béjar,3700,37263,Salamanca,PSOE
246,Puerto Seguro,580,37264,Salamanca,PP
247,Rágama,2100,37265,Salamanca,PSOE
248,La Redonda,660,37266,Salamanca,PSOE
249,Retortillo,1820,37267,Salamanca,PP
250,La Rinconada de la Sierra,1040,37268,Salamanca,PP
251,Robleda,4700,37269,Salamanca,PSOE
252,Robliza de Cojos,1980,37270,Salamanca,PSOE
253,Rollán,3520,37271,Salamanca,PSOE
254,Saelices el Chico,1590,37272,Salamanca,PSOE
255,La Sagrada,890,37273,Salamanca,PP
256,El Sahugo,1860,37303,Salamanca,PP
257,Salamanca,143269,37274,Salamanca,PP
258,Saldeana,980,37275,Salamanca,PSOE
259,Salmoral,1240,37276,Salamanca,PP
260,Salvatierra de Tormes,760,37277,Salamanca,PP
261,San Cristóbal de la Cuesta,1029,37278,Salamanca,Cs
262,San Esteban de la Sierra,3570,37284,Salamanca,PP
263,San Felices de los Gallegos,3670,37285,Salamanca,PP
264,San Martín del Castañar,2280,37286,Salamanca,PSOE
265,San Miguel de Valero,3320,37287,Salamanca,PP
266,San Miguel del Robledo,540,37036,Salamanca,PP
267,San Morales,3320,37288,Salamanca,PP
