119,Pozalmuro,530,42142,Soria,PSOE
120,Quintana Redonda,4960,42144,Soria,PP
121,Quintanas de Gormaz,1410,42145,Soria,PPSO
122,Quiñonería,80,42148,Soria,PP
123,Los Rábanos,4650,42149,Soria,PP
124,Rebollar,410,42151,Soria,PP
125,Recuerda,710,42152,Soria,PSOE
126,Rello,150,42153,Soria,PSOE
127,Renieblas,1110,42154,Soria,PSOE
128,Retortillo de Soria,1600,42155,Soria,PP
129,Reznos,310,42156,Soria,PSOE
130,La Riba de Escalote,110,42157,Soria,PP
131,Rioseco de Soria,1250,42158,Soria,PSOE
132,Rollamienta,410,42159,Soria,PSOE
133,El Royo,2600,42160,Soria,Indep.
134,Salduero,1470,42161,Soria,PP
135,San Esteban de Gormaz,2948,42162,Soria,PSOE
136,San Felices,590,42163,Soria,PSOE
137,San Leonardo de Yagüe,2042,42164,Soria,PSOE
138,San Pedro Manrique,6550,42165,Soria,PP
139,Santa Cruz de Yanguas,620,42166,Soria,PSOE
140,Santa María de Huerta,2650,42167,Soria,PSOE
141,Santa María de las Hoyas,870,42168,Soria,PSOE
142,Serón de Nágima,1300,42171,Soria,PP
143,Soliedra,310,42172,Soria,PP
144,Soria,39695,42173,Soria,PSOE
145,Sotillo del Rincón,1780,42174,Soria,PSOE
146,Suellacabras,250,42175,Soria,PP
147,Tajahuerce,240,42176,Soria,PP
148,Tajueco,600,42177,Soria,PP
149,Talveila,1070,42178,Soria,PP
150,Tardelcuende,4200,42181,Soria,PSOE
151,Taroda,460,42182,Soria,PP
152,Tejado,920,42183,Soria,PP
153,Torlengua,510,42184,Soria,PP
154,Torreblacos,260,42185,Soria,PP
155,Torrubia de Soria,610,42187,Soria,PP
156,Trévago,430,42188,Soria,Indep.
157,Ucero,630,42189,Soria,PSOE
158,Vadillo,860,42190,Soria,PSOE
159,Valdeavellano de Tera,2040,42191,Soria,PSOE
160,Valdegeña,380,42192,Soria,PP
161,Valdelagua del Cerro,120,42193,Soria,PP
162,Valdemaluque,1480,42194,Soria,PP
163,Valdenebro,960,42195,Soria,PP
164,Valdeprado,60,42196,Soria,PP
165,Valderrodilla,670,42197,Soria,PP
166,Valtajeros,220,42198,Soria,PP
167,Velamazán,720,42200,Soria,Cs
168,Velilla de la Sierra,280,42201,Soria,PP
169,Velilla de los Ajos,190,42202,Soria,PP
170,Viana de Duero,540,42204,Soria,PP
171,Villaciervos,720,42205,Soria,PP
172,Villanueva de Gormaz,80,42206,Soria,PP
173,Villar del Ala,500,42207,Soria,Cs
174,Villar del Campo,260,42208,Soria,PP
175,Villar del Río,1540,42209,Soria,PSOE
176,Los Villares de Soria,810,42211,Soria,PSOE
177,Villasayas,660,42212,Soria,PSOE
178,Villaseca de Arciel,240,42213,Soria,PP
179,Vinuesa,8370,42215,Soria,PP
180,Vizmanos,260,42216,Soria,PSOE
181,Vozmediano,370,42217,Soria,PSOE
182,Yanguas,1130,42218,Soria,Independiente
183,Yelo,470,42219,Soria,PP
